created_at,full_text,lang,cleaned_text,normalized_text
2024-04-24,@aniesbaswedan @cakimiNOW @KPU_ID TJY. OENTOEK MENGOELANGHTS KEMBALI PEMILOE BERDASARKAN PS &amp; PROK. REV. TJYALON JYANGHTS S.S.A B.A.A HSN B.A.A HTS MENAWARKAN : I. ANIES RASJYID BASWEDAN ''ARB''. II. SOEDIRMAN SAID MANTAN MENTRI SDM. III. LOEPA NAMANJYA BELIAOE MENTRI TENAGA KERDJYA. IV. IBOE SOESI MANTAN MENTRI,in,tjy oentoek mengoelanghts kembali pemiloe berdasarkan ps amp prok rev tjyalon jyanghts ssa baa hsn baa hts menawarkan i anies rasjyid baswedan arb ii soedirman said mantan mentri sdm iii loepa namanjya beliaoe mentri tenaga kerdjya iv iboe soesi mantan mentri,tjy oentoek mengoelanghts kembali pemiloe berdasarkan ps amp prok rev tjyalon jyanghts ssa baa hsn baa hts menawarkan i anies rasjyid baswedan arb ii soedirman said mantan menteri sdm iii loepa namanjya beliaoe menteri tenaga kerdjya iv iboe soesi mantan menteri
2024-04-24,@tawajkt Mentri gk mau mikir ...SDM ????,in,mentri gk mau mikir sdm,menteri gak mau mikir sdm
2024-04-22,@tvOneNews Mentri broker merendahkan SDM bangsa sendiri,in,mentri broker merendahkan sdm bangsa sendiri,menteri broker merendahkan sdm bangsa sendiri
2024-04-22,@Dennysiregar7 Mentri kita bermental broker tdk mau perdayakan potensi SDM bangsa sendiri,in,mentri kita bermental broker tdk mau perdayakan potensi sdm bangsa sendiri,menteri kita bermental broker tidak mau perdayakan potensi sdm bangsa sendiri
2024-04-18,@ardisatriawan Apaan pak mentri sdm,in,apaan pak mentri sdm,apaan pak menteri sdm
2024-01-14,Hm gmn yh. Bnyk faktor nya mba kenapa org2 tsb punya pikiran ky gt. Gk usah nyalahin mentri pendidikan deh capek bgt nyalahin pemerintah mulu padahal lingkungan keluarga dan lingkungan sosial juga mempengaruhi percuma kebijakan sebagus apapun tp sdm nya gk mau nerima ya gmn,in,hm gmn yh bnyk faktor nya mba kenapa org tsb punya pikiran ky gt gk usah nyalahin mentri pendidikan deh capek bgt nyalahin pemerintah mulu padahal lingkungan keluarga dan lingkungan sosial juga mempengaruhi percuma kebijakan sebagus apapun tp sdm nya gk mau nerima ya gmn,hm gmn yh bnyk faktor nya mba kenapa org tsb punya pikiran ky gt gak usah nyalahin menteri pendidikan deh capek banget nyalahin pemerintah mulu padahal lingkungan keluarga dan lingkungan sosial juga mempengaruhi percuma kebijakan sebagus apapun tapi sdm nya gak mau nerima ya gmn
2024-01-14,fr menurut gua jg mentri pendidikan tuh bebannya gede bgt karena ya tugas dia tuh mikirin cara buat meningkatkan sdm org indo yang mana yah gt deh (termasuk gua) dosen gua perna bilang pendidikan tuh dasar dari sebuah revolusi dasar dari sebuah peradaban. semangat mas,in,fr menurut gua jg mentri pendidikan tuh bebannya gede bgt karena ya tugas dia tuh mikirin cara buat meningkatkan sdm org indo yang mana yah gt deh termasuk gua dosen gua perna bilang pendidikan tuh dasar dari sebuah revolusi dasar dari sebuah peradaban semangat mas,fr menurut gua juga menteri pendidikan tuh bebannya gede banget karena ya tugas dia tuh mikirin cara buat meningkatkan sdm org indo yang mana yah gt deh termasuk gua dosen gua perna bilang pendidikan tuh dasar dari sebuah revolusi dasar dari sebuah peradaban semangat mas
2024-01-10,@Helmiputra48018 @angedespoir5 @mochamadarip @FDerKanzler Padahal awal saya sudah ngomong loh. Di dalam proyek itu bukan lah isinya hanya menhan saja atau menteri pertanian saja. Ada mentri pertanian SDM lingkungan hidup menhan dll. Itu kan adalah sebuah bentuk koordinasi.,in,padahal awal saya sudah ngomong loh di dalam proyek itu bukan lah isinya hanya menhan saja atau menteri pertanian saja ada mentri pertanian sdm lingkungan hidup menhan dll itu kan adalah sebuah bentuk koordinasi,padahal awal saya sudah ngomong loh di dalam proyek itu bukan lah isinya hanya menhan saja atau menteri pertanian saja ada menteri pertanian sdm lingkungan hidup menhan dll itu kan adalah sebuah bentuk koordinasi
2024-01-09,@eximenesbeno @zarryhendrik Kalo bu susi sama pak jonan masuk politik mungkin dibilang sama SDM rendah mentri pecatan,in,kalo bu susi sama pak jonan masuk politik mungkin dibilang sama sdm rendah mentri pecatan,kalo bu susi sama pak jonan masuk politik mungkin dibilang sama sdm rendah menteri pecatan
2024-01-09,Jadi mentri aja mengundurkan diri karna gakuat dengan SDM yg RENDAH katanyaaaa knp skrng mlh minta jabatan yg lebih tinggi???,in,jadi mentri aja mengundurkan diri karna gakuat dengan sdm yg rendah katanyaaaa knp skrng mlh minta jabatan yg lebih tinggi,jadi menteri saja mengundurkan diri karna gakuat dengan sdm yang rendah katanyaaaa knp skrng mlh minta jabatan yang lebih tinggi
2024-01-09,@RisaHart @prabowo Lah dia jadi mentri bentar kebijakan untuk pendidikan dia buat biar SDM kualitasnya meningkat dan presiden menolak karena blm pengen bikin rakyat pintar kalau pintar comment nya ga kayak Risa soalnya nanti...,in,lah dia jadi mentri bentar kebijakan untuk pendidikan dia buat biar sdm kualitasnya meningkat dan presiden menolak karena blm pengen bikin rakyat pintar kalau pintar comment nya ga kayak risa soalnya nanti,lah dia jadi menteri bentar kebijakan untuk pendidikan dia buat biar sdm kualitasnya meningkat dan presiden menolak karena belum pengen bikin rakyat pintar kalau pintar comment nya gak kayak risa soalnya nanti
2024-01-08,@arija123456 @gatauapaapa123 orang mau ngomentarin kinerja mentri pertahanan malah dibilang nyerangkalau tema pendidikan dan disitu nadiem nyalon juga sah aja dia dikomentarin dan ditanya2 dijelasin ginipun sdm rendah mana bisa mikir,in,orang mau ngomentarin kinerja mentri pertahanan malah dibilang nyerangkalau tema pendidikan dan disitu nadiem nyalon juga sah aja dia dikomentarin dan ditanya dijelasin ginipun sdm rendah mana bisa mikir,orang mau ngomentarin kinerja menteri pertahanan malah dibilang nyerangkalau tema pendidikan dan disitu nadiem nyalon juga sah saja dia dikomentarin dan ditanya dijelasin ginipun sdm rendah mana bisa mikir
2024-01-08,@Catatan_ali7 @kikysaputrii Contoh SDM rendah lu kira pilih mentri macem milih ketua kls?? Klo dia ga paham pertahanan nih negara udah porak poranda. Pilih mentri jg ada kualifikasi dan pengalaman yg ga cuma 1-2thn. Boleh lo ga sekubu tp kata2 untuk pemimpin negara jg harus ada tata kramanya.,in,contoh sdm rendah lu kira pilih mentri macem milih ketua kls klo dia ga paham pertahanan nih negara udah porak poranda pilih mentri jg ada kualifikasi dan pengalaman yg ga cuma thn boleh lo ga sekubu tp kata untuk pemimpin negara jg harus ada tata kramanya,contoh sdm rendah lu kira pilih menteri macem milih ketua kls kalau dia gak paham pertahanan ini negara udah porak poranda pilih menteri juga ada kualifikasi dan pengalaman yang gak cuma thn boleh lo gak sekubu tapi kata untuk pemimpin negara juga harus ada tata kramanya
2024-01-06,@Arumdwie0909 @thelanida @pandji @kikysaputrii @fatihandhika @aniesbaswedan Betul beliau juga berkontribusi kayanya(selain jdi mentri dan gub) sayangnya ga semua yg sudah dibiayai negara berkontribusi. Semoga kedepannya SDM kita lebih baik lg biar makin banyak yg bisa nimba ilmu diluar dan berkontribusi untuk negri.,in,betul beliau juga berkontribusi kayanyaselain jdi mentri dan gub sayangnya ga semua yg sudah dibiayai negara berkontribusi semoga kedepannya sdm kita lebih baik lg biar makin banyak yg bisa nimba ilmu diluar dan berkontribusi untuk negri,betul beliau juga berkontribusi kayanyaselain jdi menteri dan gub sayangnya gak semua yang sudah dibiayai negara berkontribusi semoga kedepannya sdm kita lebih baik lg biar makin banyak yang bisa nimba ilmu diluar dan berkontribusi untuk negri
2024-01-03,@Dennysiregar7 biarkan Anies jadi Mentri pendidikan Imin sebagai Mentri Agama Prabowo sebagai Menteri Pertahanan Gibran sebagai Menteri SDM Ganjar sebagai Gubernur Jateng dan Mahfud sebagai Menteri Dalam Negeri,in,biarkan anies jadi mentri pendidikan imin sebagai mentri agama prabowo sebagai menteri pertahanan gibran sebagai menteri sdm ganjar sebagai gubernur jateng dan mahfud sebagai menteri dalam negeri,biarkan anies jadi menteri pendidikan imin sebagai menteri agama prabowo sebagai menteri pertahanan gibran sebagai menteri sdm ganjar sebagai gubernur jateng dan mahfud sebagai menteri dalam negeri
2025-10-24,@Scorpio_1420 Hal buruk dimaklumi dan akhirnya di normalisasi itu awal kehancuran jati diri manusia itu.. Kasihan Bahlil belum layak jd manusia standar...,in,hal buruk dimaklumi dan akhirnya di normalisasi itu awal kehancuran jati diri manusia itu kasihan bahlil belum layak jd manusia standar,hal buruk dimaklumi dan akhirnya di normalisasi itu awal kehancuran jati diri manusia itu kasihan bahlil belum layak jadi manusia standar
2025-10-24,@somexthread Jadi abdinya bahlil coba,in,jadi abdinya bahlil coba,jadi abdinya bahlil coba
2025-10-24,@nyctophiliasm Bumi gonjang ganjing Bahlil kek anjing.,in,bumi gonjang ganjing bahlil kek anjing,bumi gonjang ganjing bahlil kek anjing
2025-10-24,@mascheratas Suka semuanya. Suka Serenity Irene Xueer Bintang dan ternak akunmu yang seperti akun buzzer Bahlil itu ,in,suka semuanya suka serenity irene xueer bintang dan ternak akunmu yang seperti akun buzzer bahlil itu,suka semuanya suka serenity irene xueer bintang dan ternak akunmu yang seperti akun buzzer bahlil itu
2025-10-24,@Yurissa_Samosir @jokowi @bahlillahadalia Tinggal kita lihat polisi apa reaksi nya setelah ada laporan meme pak Bahlil apa di tanggapi gercep?,in,tinggal kita lihat polisi apa reaksi nya setelah ada laporan meme pak bahlil apa di tanggapi gercep,tinggal kita lihat polisi apa reaksi nya setelah ada laporan meme pak bahlil apa di tanggapi gercep
2025-10-24,@wibisonoys @toe_giman @6undul0h amboi amboooii... bahlil sok iyess... ditanyain siapa yg ngasi izin tambang di raja ampat malah kicep... takut ditabok raja jawa...,in,amboi amboooii bahlil sok iyess ditanyain siapa yg ngasi izin tambang di raja ampat malah kicep takut ditabok raja jawa,amboi amboooii bahlil sok iyess ditanyain siapa yang ngasi izin tambang di raja ampat malah kicep takut ditabok raja jawa
2025-10-24,@tvindonesiawkwk 2 kata lucu: dimaafin bahlil,in,kata lucu dimaafin bahlil,kata lucu dimaafin bahlil
2025-10-24,Semangat pagi semangat menjemput rezeki Happy weekend semuanya kecuali Bahlil https://t.co/osEDPK0mMO,in,semangat pagi semangat menjemput rezeki happy weekend semuanya kecuali bahlil,semangat pagi semangat menjemput rezeki happy weekend semuanya kecuali bahlil
2025-10-24,@PresidenKopi Bahlil dan Golkar sangat2 layak diserang dan dilecehkan.. #tenggelamkan_Golkar,in,bahlil dan golkar sangat layak diserang dan dilecehkan,bahlil dan golkar sangat layak diserang dan dilecehkan
2025-10-24,@shuacake_ lohk kirain enih ekon bahlil ,in,lohk kirain enih ekon bahlil,lohk kirain enih ekon bahlil
2025-10-24,@sahronipaok gwe males gawe anjirrr,in,gwe males gawe anjirrr,gwe males gawe anjirrr
2025-10-24,Sudah gess berhenti bilang dia kek goblin dia tuh jahat bukan jelek yaa selayaknya Bahlil aja gituu,in,sudah gess berhenti bilang dia kek goblin dia tuh jahat bukan jelek yaa selayaknya bahlil aja gituu,sudah gess berhenti bilang dia kek goblin dia tuh jahat bukan jelek yaa selayaknya bahlil saja gituu
2025-10-24,Lawakan ngepass banget. Pejabat ibarat pemain sepak bola. Baru tau bahlil lahir dari planet Namex hahaha https://t.co/yDu42ogm3P,in,lawakan ngepass banget pejabat ibarat pemain sepak bola baru tau bahlil lahir dari planet namex hahaha,lawakan ngepass banget pejabat ibarat pemain sepak bola baru tau bahlil lahir dari planet namex hahaha
2025-10-24,me kecewa jauh jauh ke TMII dari subuh ga ada bahlil tau gitu me tidur aja di rumah main roplok https://t.co/ZqknyBzYQ3,in,me kecewa jauh jauh ke tmii dari subuh ga ada bahlil tau gitu me tidur aja di rumah main roplok,me kecewa jauh jauh ke tmii dari subuh gak ada bahlil tau gitu me tidur saja di rumah main roplok
2025-10-24,@mochicksung Ngakak bgt pas dia bilang bahlil suruh tahan napas wkwk,in,ngakak bgt pas dia bilang bahlil suruh tahan napas wkwk,ngakak banget pas dia bilang bahlil suruh tahan napas wkwk
2025-10-24,mamah robin hati² di culik bahlil,in,mamah robin hati di culik bahlil,mamah robin hati di culik bahlil
2025-10-24,@Scorpio_1420 si Bahlil ini cuma nyari pembenaran atas perilakunya yang udah tau itu tu salah bukannya jadi teladan malah jadi ikut ikutan arus sistem yang rusak,in,si bahlil ini cuma nyari pembenaran atas perilakunya yang udah tau itu tu salah bukannya jadi teladan malah jadi ikut ikutan arus sistem yang rusak,si bahlil ini cuma nyari pembenaran atas perilakunya yang udah tau itu tu salah bukannya jadi teladan malah jadi ikut ikutan arus sistem yang rusak
2025-10-24,@bahlil__ dingin bgt asw https://t.co/08oUhY9dfT,in,dingin bgt asw,dingin banget asw
2025-10-24,@PNS_Ababil Tolong free transfer kan kakanda bahlil ke instansi kami. Kami capek jadi jelata ,in,tolong free transfer kan kakanda bahlil ke instansi kami kami capek jadi jelata,tolong free transfer kan kakanda bahlil ke instansi kami kami capek jadi jelata
2025-10-24,@cokomintow @tanyakanrl yang ngomongg gini tinggal balesa aja pantes aja wapres lu gibran mentri lu bahlil ,in,yang ngomongg gini tinggal balesa aja pantes aja wapres lu gibran mentri lu bahlil,yang ngomongg gini tinggal balesa saja pantes saja wapres lu gibran menteri lu bahlil
2025-10-24,@kompascom Jelek itu ga pandang ras. Emang yg ngatain beda ras? Jelek itu bukan mutlak tp Bahlil,in,jelek itu ga pandang ras emang yg ngatain beda ras jelek itu bukan mutlak tp bahlil,jelek itu gak pandang ras emang yang ngatain beda ras jelek itu bukan mutlak tapi bahlil
2025-10-24,Bahlil Targetkan Lelang EPC Gas Masela Tahun 2026 | https://t.co/41PWPsfH7j,in,bahlil targetkan lelang epc gas masela tahun,bahlil targetkan lelang epc gas masela tahun
2025-10-24,@disangka @jek___ @ridwanhr Biar aja bang dia pengen nemenin Bahlil pas Hisab besok.,in,biar aja bang dia pengen nemenin bahlil pas hisab besok,biar saja bang dia pengen nemenin bahlil pas hisab besok
2025-10-24,Menteri Bahlil Pastikan Kuota Impor BBM Swasta Tetap 10 Persen pada 2026 | https://t.co/G7SK9g4caC,in,menteri bahlil pastikan kuota impor bbm swasta tetap persen pada,menteri bahlil pastikan kuota impor bbm swasta tetap persen pada
2025-10-24,@SnaiperMask Se gasuka nya sama pak Bahlil. Omongan dia ini ada benernya loh,in,se gasuka nya sama pak bahlil omongan dia ini ada benernya loh,se gasuka nya sama pak bahlil omongan dia ini ada benernya loh
2025-10-24,@salam4jari ada yg bisa bikin meme bahlil ganteng...,in,ada yg bisa bikin meme bahlil ganteng,ada yang bisa bikin meme bahlil ganteng
2025-10-24,Standard etika demokrasi kita? Kalau ada itu standard maka politisi macam Bahlil Gibran Prabowo Luhut dll tdk akan jd pejabat,in,standard etika demokrasi kita kalau ada itu standard maka politisi macam bahlil gibran prabowo luhut dll tdk akan jd pejabat,standard etika demokrasi kita kalau ada itu standard maka politisi macam bahlil gibran prabowo luhut dll tidak akan jadi pejabat
2025-10-24,@paivting Bahlil = BAHLUL....???,in,bahlil bahlul,bahlil bahlul
2025-10-24,Klaim 10.000 saldo pas install apk Shopeepay Caranya: Upgrade ke Spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo tom lembong gibran bahlil jokowi purbaya luhut anies budi arie hyunjin https://t.co/RDWxz4yQz4 https://t.co/Z69lLF3JWp,in,klaim saldo pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo tom lembong gibran bahlil jokowi purbaya luhut anies budi arie hyunjin,klaim saldo pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo tom lembong gibran bahlil jokowi purbaya luhut anies budi arie hyunjin
2025-10-24,@tempodotco tapi yang nyebarin meme belum bisa maafin bahlil ygy,in,tapi yang nyebarin meme belum bisa maafin bahlil ygy,tapi yang nyebarin meme belum bisa maafin bahlil ygy
2025-10-24,1 Tahun Prabowo Idrus Marham: Bahlil Lahadalia Berhasil Percepat Reformasi Tata Kelola Tambang dan Energi Wakil Ketua Umum DPP Partai Golkar Idrus Marham https://t.co/nMxSeQAYwe #61TahunGolkar #partaigolkar #golkarpedia #bahlillahadalia #idrusmarham https://t.co/FuMzAgvGSA,in,tahun prabowo idrus marham bahlil lahadalia berhasil percepat reformasi tata kelola tambang dan energi wakil ketua umum dpp partai golkar idrus marham,tahun prabowo idrus marham bahlil lahadalia berhasil percepat reformasi tata kelola tambang dan energi wakil ketua umum dpp partai golkar idrus marham
2025-10-24,@msaid_didu Ingat bahlil ingat lumpur lapindo,in,ingat bahlil ingat lumpur lapindo,ingat bahlil ingat lumpur lapindo
2025-10-24,lil bahlil jr,in,lil bahlil jr,lil bahlil jr
2025-10-24,Rp. 10.000 saldo dpt pas install apk shopeepay Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon freelance job receh zonauang prabowo ran takahashi gibran bahlil jokowi purbaya luhut anies budi arie timnas https://t.co/jrJWpyIRFp,in,rp saldo dpt pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh zonauang prabowo ran takahashi gibran bahlil jokowi purbaya luhut anies budi arie timnas,rp saldo dpt pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh zonauang prabowo ran takahashi gibran bahlil jokowi purbaya luhut anies budi arie timnas
